Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_014.jpg;0;1;0;2.41072;101.5196;178.3488;1.038851;278.1432;359.976
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_081.jpg;1.504625;1;0;2.453667;101.5505;178.1487;1.360585;278.2615;359.9791
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_150.jpg;4.484556;1;0;2.494849;101.575;177.9994;1.394906;278.6279;359.9941
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_217.jpg;7.575347;0.7939472;0;2.557049;101.6018;177.8498;1.312482;279.355;-8.567331E-05
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_281.jpg;4.646123;0.5986657;0;2.586053;101.6412;177.648;1.215463;280.3992;0.04986468
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_348.jpg;1.655556;0.3992945;0;2.607405;101.6709;177.4954;1.142614;280.8482;0.08061405
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_415.jpg;0;0.1979124;0;2.62084;101.6998;177.3423;1.056342;280.9716;0.09320533
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_482.jpg;0;0;0;2.619995;101.7382;177.1391;0.9000769;280.9828;0.10656
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_550.jpg;0;0;0;2.61244;101.7669;176.9878;0.7499949;280.9732;0.1179107
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_616.jpg;0;0.1020337;0;2.601289;101.7955;176.8373;0.5818017;280.9634;0.1311418
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_684.jpg;0;0.300084;0;2.599878;101.8339;176.6366;0.3664822;280.9532;0.1502316
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_750.jpg;0;0.5006123;0;2.606849;101.8629;176.4849;0.2384589;280.9472;0.1628844
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_816.jpg;0;0.7088858;0;2.630625;101.8923;176.3313;0.1567403;280.9418;0.1709834
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_883.jpg;0;0.901299;0;2.658926;101.9324;176.1222;0.1399251;280.9344;0.1694378
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_26_950.jpg;0;1;0;2.695267;101.9632;175.9615;0.202544;280.9279;0.1553692
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_016.jpg;0;1;0;2.749301;101.9945;175.7974;0.3218256;280.9197;0.1285514
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_084.jpg;0;1;0;2.789856;102.0371;175.5737;0.5479455;280.9051;0.07259064
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_150.jpg;0;1;0;2.830444;102.0696;175.4025;0.753264;280.8904;0.01621586
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_217.jpg;0;1;0;2.884812;102.1032;175.2288;0.9714366;280.8917;-0.002420309
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_284.jpg;0;1;0;2.9258;102.1489;174.9933;1.267295;280.9005;-0.002484702
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_351.jpg;0;1;0;2.966766;102.1833;174.8147;1.442962;280.8965;-0.003284041
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_417.jpg;0;1;0;3.027439;102.2171;174.6372;1.392726;280.8662;-0.001676893
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_483.jpg;0;1;0;3.070359;102.2625;174.396;1.341817;280.8373;-0.0009185254
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_549.jpg;0;1;0;3.110458;102.297;174.2117;1.340754;280.8172;-0.0009237826
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_615.jpg;0;0.8004854;0;3.160938;102.3319;174.0249;1.359301;280.797;-0.0009247369
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_686.jpg;0;0.5996269;0;3.188619;102.3788;173.7734;1.379476;280.7696;-0.0009130686
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_752.jpg;1.477514;0.3941847;0;3.207782;102.4143;173.5842;1.359859;280.8214;-0.001160752
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_818.jpg;4.479199;0.1940724;0;3.218536;102.4518;173.3958;1.301329;281.146;0.02178241
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_886.jpg;4.46524;0;0;3.214416;102.506;173.1474;1.137336;282.0395;0.133746
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_27_952.jpg;1.455031;0;0;3.205375;102.5468;172.9628;0.9595044;282.4915;0.2173014
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_018.jpg;1.511287;0;0;3.192174;102.5871;172.7793;0.7499893;282.6555;0.2875056
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_085.jpg;4.490085;0;0;3.181426;102.6441;172.5371;0.4329812;283.1739;0.4364894
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_152.jpg;7.460781;0;0;3.169676;102.6908;172.3578;0.1725223;283.9726;0.6130379
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_219.jpg;4.44867;0;0;3.153659;102.7395;172.1796;359.9226;284.8149;0.7942384
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_286.jpg;1.415901;0;0;3.142442;102.8046;171.9411;359.7039;285.4602;0.9201474
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_352.jpg;0;0;0;3.131066;102.853;171.7604;359.6756;285.601;0.870361
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_418.jpg;0;0;0;3.112915;102.9021;171.5793;359.7238;285.5996;0.7538933
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_485.jpg;0;0;0;3.102097;102.9686;171.3395;359.7728;285.5938;0.6079742
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_553.jpg;0;0;0;3.09179;103.0184;171.1608;359.7862;285.5934;0.502386
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_617.jpg;0;0;0;3.078068;103.0681;170.9829;359.7827;285.5935;0.3968501
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_684.jpg;0;0;0;3.06779;103.1339;170.7472;359.7558;285.5939;0.2593804
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_751.jpg;0;0;0;3.05752;103.1831;170.5713;359.7218;285.5942;0.1610953
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_817.jpg;0;0;0;3.043833;103.2321;170.3961;359.6787;285.5945;0.06870994
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_884.jpg;1.501553;0;0;3.033572;103.2978;170.1639;359.6112;285.6714;359.9702
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_28_951.jpg;4.496786;0;0;3.0231;103.3497;169.9911;359.5704;286.0791;359.9842
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_017.jpg;1.482852;0;0;3.008408;103.4022;169.8191;359.5293;286.5197;0.01753128
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_086.jpg;0;0;0;2.997768;103.4706;169.5899;359.4989;286.6777;0.0006254864
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_152.jpg;0;0;0;2.987566;103.5218;169.4189;359.4723;286.6985;359.9934
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_219.jpg;0;0;0;2.973739;103.5732;169.2482;359.461;286.7089;0.001753008
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_287.jpg;0;0;0;2.963327;103.6413;169.0215;359.448;286.7128;0.01234319
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_351.jpg;0;0;0;2.953253;103.692;168.852;359.4442;286.7083;0.006971202
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_417.jpg;0;0;0;2.939274;103.7426;168.683;359.4496;286.7037;359.9943
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_487.jpg;0;0;0;2.929286;103.8099;168.4586;359.45;286.7026;359.9828
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_553.jpg;3.037281;0;0;2.915613;103.8617;168.2914;359.459;286.8746;0.02009853
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_621.jpg;6.034473;0;0;2.904372;103.9344;168.0705;359.481;287.6651;0.1558601
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_688.jpg;3.012417;0;0;2.892567;103.9905;167.906;359.5073;288.2834;0.2669678
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_752.jpg;0.02040938;0;0;2.879219;104.0458;167.7416;359.5487;288.5901;0.3297411
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_821.jpg;0;0;0;2.86948;104.119;167.5234;359.5908;288.6738;0.3808423
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_887.jpg;0;0;0;2.859351;104.1738;167.3604;359.6221;288.681;0.3985823
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_29_955.jpg;0;0;0;2.849688;104.2284;167.1982;359.6413;288.6826;0.4093748
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_021.jpg;0;0;0;2.836586;104.3009;166.9828;359.6689;288.6772;0.3913306
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_085.jpg;0;0;0;2.82704;104.355;166.8221;359.6754;288.6767;0.3733409
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_151.jpg;0;0;0;2.817545;104.4089;166.6621;359.6768;288.6736;0.3427958
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_221.jpg;0;0.1062437;0;2.804655;104.4806;166.4495;359.6752;288.671;0.2910732
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_287.jpg;0;0.3078241;0;2.800733;104.5344;166.2901;359.6826;288.6708;0.2506662
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_353.jpg;0;0.505507;0;2.810558;104.5886;166.1297;359.7169;288.6708;0.2090116
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_420.jpg;0;0.7056769;0;2.828258;104.6618;165.9132;359.8293;288.6707;0.153098
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_488.jpg;0;0.9071025;0;2.854169;104.7177;165.7479;359.977;288.6706;0.1119973
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_554.jpg;0;1;0;2.903156;104.7746;165.5794;0.1862055;288.6703;0.07245243
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_621.jpg;0;1;0;2.942929;104.8519;165.3502;0.5266538;288.6618;0.004960961
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_688.jpg;0;1;0;2.983235;104.9114;165.1756;0.7893091;288.6728;-0.002505103
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_754.jpg;0;1;0;3.037204;104.9717;164.9987;1.054065;288.6843;-0.00251256
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_822.jpg;0;1;0;3.077767;105.0528;164.7595;1.38778;288.6906;-0.002811073
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_886.jpg;0;1;0;3.117193;105.1131;164.5806;1.436878;288.6335;-0.003424336
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_30_956.jpg;0;0.8996802;0;3.167419;105.1733;164.4009;1.358568;288.6221;-0.00117579
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_022.jpg;0;0.694078;0;3.212526;105.2542;164.1579;1.280903;288.601;-0.0008405633
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_088.jpg;0;0.4919062;0;3.236174;105.3152;163.9742;1.225431;288.5819;-0.0007618071
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_156.jpg;-1.527377;0.292494;0;3.252899;105.3762;163.79;1.155563;288.5349;-0.0006855195
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_221.jpg;-4.533611;0.09207833;0;3.254414;105.4547;163.5444;1.015554;288.0242;-0.0005439526
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_291.jpg;-4.297567;0;0;3.247142;105.5106;163.3606;0.8644551;287.374;359.965
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_357.jpg;-1.308765;0;0;3.233633;105.5657;163.1779;0.6827832;286.8972;359.9187
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_424.jpg;0;0;0;3.223397;105.6394;162.9357;0.4139857;286.729;359.8712
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_491.jpg;0;0;0;3.212897;105.6942;162.755;0.2037205;286.7115;359.8326
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_557.jpg;0;0;0;3.198761;105.7486;162.5747;-0.005197719;286.7093;359.7926
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_625.jpg;-1.544637;0;0;3.187718;105.8212;162.3343;359.7811;286.6517;359.7813
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_692.jpg;-4.523973;0;0;3.176008;105.8731;162.1534;359.6605;286.2759;359.7487
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_754.jpg;-1.545483;0;0;3.159911;105.9236;161.9725;359.5631;285.8464;359.7102
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_821.jpg;0;0;0;3.148672;105.9915;161.7319;359.4636;285.6616;359.712
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_888.jpg;0;0;0;3.137305;106.0423;161.5518;359.4091;285.6393;359.7314
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_31_953.jpg;-3.051777;0;0;3.122858;106.0917;161.3719;359.369;285.474;359.7351
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_020.jpg;-5.979311;0;0;3.110276;106.1526;161.1314;359.3397;284.6973;359.6512
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_087.jpg;-5.953161;0;0;3.097079;106.1949;160.9504;359.358;283.8219;359.556
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_154.jpg;-2.96962;0;0;3.081589;106.236;160.7694;359.4079;283.1109;359.4823
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_220.jpg;0;0;0;3.070531;106.291;160.5283;359.5107;282.7166;359.4618
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_287.jpg;0;0;0;3.059246;106.3319;160.3483;359.5825;282.6603;359.4702
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_354.jpg;0;0;0;3.045563;106.3723;160.1692;359.6369;282.6469;359.4842
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_423.jpg;0;0;0;3.035364;106.4258;159.9316;359.6835;282.6433;359.5152
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_491.jpg;0;0;0;3.025111;106.4659;159.7543;359.713;282.6475;359.5602
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_557.jpg;0;0.2008675;0;3.013999;106.5057;159.5775;359.7323;282.6483;359.606
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_622.jpg;0;0.4011129;0;3.015986;106.5588;159.3412;359.7766;282.6484;359.6722
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_688.jpg;0;0.5949609;0;3.026149;106.5989;159.1625;359.8435;282.6486;359.7242
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_755.jpg;0;0.7979878;0;3.053984;106.6395;158.9818;359.9535;282.6488;359.7769
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_822.jpg;0;0.9954197;0;3.085275;106.6945;158.7366;0.1845894;282.6493;359.8464
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_889.jpg;0;1;0;3.12366;106.7366;158.549;0.4133191;282.6534;359.9047
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_32_955.jpg;0;1;0;3.176097;106.7797;158.3589;0.6619732;282.6666;359.9814
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_022.jpg;0;1;0;3.215788;106.8367;158.1014;1.002622;282.6483;0.002240305
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_089.jpg;0;1;0;3.255655;106.8798;157.9055;1.252871;282.629;-0.001053982
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_155.jpg;0;1;0;3.3078;106.9234;157.708;1.461421;282.6096;-0.002138772
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_223.jpg;0;1;0;3.352632;106.9809;157.4464;1.401029;282.5747;-0.001274518
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_289.jpg;0;1;0;3.397371;107.0244;157.2472;1.354636;282.555;-0.0009565472
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_356.jpg;0;1;0;3.449346;107.0685;157.0452;1.339027;282.5331;-0.0009742616
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_423.jpg;0;1;0;3.488217;107.1281;156.7715;1.357882;282.5032;-0.001004907
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_489.jpg;0;1;0;3.527017;107.1734;156.5632;1.395537;282.4803;-0.001038123
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_556.jpg;0;1;0;3.57854;107.2191;156.3527;1.426548;282.4581;-0.001690182
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_625.jpg;0;1;0;3.618461;107.2805;156.0691;1.427435;282.4359;-0.00173989
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_691.jpg;0;1;0;3.657911;107.327;155.8539;1.417778;282.4224;-0.001231158
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_757.jpg;0;1;0;3.709939;107.374;155.6361;1.42281;282.4023;-0.001587548
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_823.jpg;0;0.8009527;0;3.745871;107.4372;155.3425;1.424847;282.3766;-0.001093262
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_891.jpg;3.014587;0.5999802;0;3.773389;107.4858;155.1212;1.411883;282.5435;-0.002271527
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_33_957.jpg;6.014428;0.3999908;0;3.794927;107.5374;154.9002;1.362526;283.0587;0.03091563
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_024.jpg;9.007819;0.2004315;0;3.799143;107.6127;154.6087;1.192576;284.4011;0.1784885
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_091.jpg;6.000835;0;0;3.795655;107.6727;154.3932;0.9736656;285.4842;0.3281102
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_156.jpg;3.042408;0;0;3.780653;107.7346;154.1799;0.708577;286.272;0.5062171
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_227.jpg;0.07353667;0;0;3.768869;107.8176;153.8974;0.3141121;286.7362;0.7228042
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_294.jpg;3.224597;0;0;3.756644;107.8814;153.6872;0.004790951;287.0205;0.8881128
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_360.jpg;6.278255;0;0;3.737868;107.9476;153.4771;359.7897;287.5543;1.020826
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_423.jpg;3.415636;0;0;3.724;108.0382;153.1946;359.7404;288.292;1.024796
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_489.jpg;0.4808061;0;0;3.711054;108.1076;152.9817;359.846;288.548;0.9036001
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_559.jpg;0;0;0;3.687482;108.1779;152.7702;359.9392;288.616;0.7814059
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_626.jpg;3.042139;0;0;3.675345;108.2739;152.4912;0.009440609;288.9131;0.6782539
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_693.jpg;2.963764;0;0;3.658505;108.3482;152.2846;0.02185024;289.4282;0.6553083
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_759.jpg;0.02795488;0;0;3.646667;108.4223;152.0792;-0.0009053469;289.7624;0.6191171
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_825.jpg;0;0;0;3.634547;108.5202;151.8066;359.9434;289.8792;0.5423251
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_894.jpg;0;0;0;3.622408;108.5934;151.6033;359.8897;289.8948;0.4730534
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_34_959.jpg;1.505412;0;0;3.60615;108.6667;151.4008;359.8276;289.9244;0.4026334
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_027.jpg;4.484824;0;0;3.593575;108.7673;151.1333;359.7452;290.4103;0.3715281
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_093.jpg;4.419429;0;0;3.575591;108.8459;150.9348;359.6927;291.1179;0.4051384
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_161.jpg;1.47642;0;0;3.563211;108.9515;150.6713;359.6353;291.7813;0.4364194
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_223.jpg;0;0;0;3.551018;109.0302;150.4743;359.5992;291.9396;0.426398
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_290.jpg;0;0;0;3.538551;109.1089;150.2782;359.5603;291.9837;0.4113273
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_358.jpg;0;0;0;3.522359;109.1874;150.0825;359.5318;291.9882;0.3738744
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_425.jpg;0;0;0;3.510146;109.2921;149.8228;359.4906;291.9884;0.320761
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_491.jpg;0;0;0;3.498275;109.3701;149.6288;359.4636;291.9832;0.2665528
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_558.jpg;1.530007;0;0;3.481854;109.4482;149.4353;359.4455;292.0064;0.2083577
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_626.jpg;0;0;0;3.469979;109.5523;149.1788;359.4132;292.0493;0.1395028
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_692.jpg;0;0;0;3.458206;109.6299;148.9872;359.3845;292.0565;0.08919238
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_758.jpg;0;0;0;3.441865;109.7072;148.7957;359.3797;292.0486;0.01469264
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_825.jpg;0;0;0;3.430137;109.8101;148.5418;359.3654;292.0469;359.9359
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_893.jpg;0;0;0;3.418472;109.8876;148.352;359.3739;292.0576;359.9117
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_35_959.jpg;0;0.2003261;0;3.404605;109.9646;148.1625;359.391;292.0627;359.8913
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_026.jpg;0;0.401022;0;3.404995;110.0674;147.9091;359.4441;292.0645;359.8677
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_092.jpg;0;0.6006325;0;3.413631;110.1451;147.7177;359.5254;292.0651;359.8548
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_159.jpg;0;0.800549;0;3.439783;110.2235;147.5243;359.6554;292.0656;359.8461
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_226.jpg;0;1;0;3.469761;110.3298;147.2624;359.9196;292.0664;359.8405
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_293.jpg;0;1;0;3.50687;110.411;147.0624;0.183829;292.067;359.8404
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_360.jpg;0;1;0;3.557276;110.5212;146.7923;0.5622817;292.083;359.8824
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_426.jpg;0;1;0;3.595602;110.6051;146.5873;0.8502024;292.1025;359.9396
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_493.jpg;0;1;0;3.633873;110.6898;146.3801;1.136877;292.122;-0.002671557
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_560.jpg;0;1;0;3.685021;110.7744;146.1706;1.406101;292.1108;-0.001396554
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_627.jpg;0;0.7980534;0;3.716902;110.8861;145.893;1.457924;292.0581;-0.002292297
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_693.jpg;0;0.5976928;0;3.765378;110.9697;145.6845;1.382498;292.0436;-0.001071024
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_760.jpg;0;0.3990154;0;3.781001;111.0813;145.4053;1.26574;292.0148;-0.0008635627
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_827.jpg;0;0.5992672;0;3.790562;111.1652;145.1953;1.167085;291.9915;-0.000792493
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_29_36_893.jpg;0;0.7989098;0;3.808845;111.2497;144.9838;1.082144;291.9688;-0.0007981405
